,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
12042,-3.925371,-38.729752,Movimento,-7.836466,92.0,-1.0,11.040358,25.0,2021-08-07 09:32:49
12043,-3.925392,-38.729328,Parado,-14.550315,90.0,-1.0,0.768007,25.0,2021-08-07 09:33:36
12044,-3.925389,-38.729328,Parado,-14.528049,90.0,-1.0,0.500337,25.0,2021-08-07 09:33:41
12045,-3.926451,-38.728226,Movimento,-9.521162,91.0,-1.0,14.78362,25.0,2021-08-07 09:34:50
12046,-3.927089,-38.727993,Movimento,-3.247304,92.0,-1.0,14.194746,25.0,2021-08-07 09:35:11
12047,-3.926825,-38.728111,Movimento,-7.843110,90.0,-1.0,15.664871,25.0,2021-08-07 09:35:01
12048,-3.927347,-38.727768,Movimento,-10.309226,92.0,-1.0,12.164572,25.0,2021-08-07 09:35:21
12049,-3.927445,-38.727684,Movimento,-10.615384,92.0,-1.0,10.237349,25.0,2021-08-07 09:35:27
12050,-3.928131,-38.727100,Movimento,-9.989644,94.0,-1.0,11.380093,25.0,2021-08-07 09:35:58
12051,-3.926940,-38.728077,Movimento,-3.149137,91.0,-1.0,12.809039,25.0,2021-08-07 09:35:06
12052,-3.928218,-38.727043,Movimento,-11.647396,93.0,-1.0,10.925055,25.0,2021-08-07 09:36:03
12053,-3.929329,-38.725971,Movimento,-6.790601,92.0,-1.0,21.899523,25.0,2021-08-07 09:36:36
12054,-3.929628,-38.725719,Movimento,-11.955728,91.0,-1.0,13.904427,25.0,2021-08-07 09:36:46
12055,-3.928218,-38.727043,Movimento,-11.647396,93.0,-1.0,10.925055,25.0,2021-08-07 09:36:03
12056,-3.930559,-38.724056,Movimento,-12.018641,92.0,-1.0,12.753446,25.0,2021-08-07 09:37:39
12057,-3.930903,-38.723995,Movimento,-3.746180,90.0,-1.0,5.516061,25.0,2021-08-07 09:38:32
12058,-3.930944,-38.723995,Parado,-5.165198,90.0,-1.0,3.934749,25.0,2021-08-07 09:38:37
12059,-3.930983,-38.724117,Movimento,4.066760,93.0,-1.0,7.008836,25.0,2021-08-07 09:38:48
12060,-3.931001,-38.724060,Movimento,5.756415,90.0,-1.0,5.398698,25.0,2021-08-07 09:38:58
12061,-3.931028,-38.724010,Parado,3.417333,89.0,-1.0,0.04118,25.0,2021-08-07 09:39:29
12062,-3.931052,-38.724041,Descarregando,1.970396,89.0,-1.0,0.117363,25.0,2021-08-07 09:39:51
12063,-3.909461,-38.758865,Movimento,2.959182,92.0,-1.0,11.229786,25.0,2021-08-07 09:03:21
12064,-3.909665,-38.758110,Movimento,5.101606,93.0,-1.0,20.445871,25.0,2021-08-07 09:03:47
12065,-3.931067,-38.724018,Parado,2.035796,90.0,-1.0,0.475629,25.0,2021-08-07 09:40:07
12066,-3.931064,-38.724041,Parado,2.168430,91.0,-1.0,0.230608,25.0,2021-08-07 09:40:33
12067,-3.931064,-38.724045,Parado,1.902904,91.0,-1.0,0.127658,25.0,2021-08-07 09:40:38
12068,-3.931065,-38.724045,Parado,2.046925,91.0,-1.0,0.092655,25.0,2021-08-07 09:40:43
12069,-3.930773,-38.724033,Parado,9.488744,92.0,-1.0,1.947814,25.0,2021-08-07 09:42:01
12070,-3.930853,-38.723946,Parado,7.267819,89.0,-1.0,3.12968,25.0,2021-08-07 09:42:19
12071,-3.930855,-38.723942,Parado,9.433992,90.0,-1.0,0.072065,25.0,2021-08-07 09:42:55
12072,-3.930773,-38.724033,Parado,9.488744,92.0,-1.0,1.947814,25.0,2021-08-07 09:42:01
12073,-3.930858,-38.723946,Parado,9.478403,90.0,-1.0,0.162661,25.0,2021-08-07 09:43:01
12074,-3.930861,-38.723946,Parado,9.473629,91.0,-1.0,0.133835,25.0,2021-08-07 09:43:16
12075,-3.930861,-38.723949,Parado,9.460650,90.0,-1.0,0.210018,25.0,2021-08-07 09:43:37
12076,-3.930861,-38.723949,Parado,9.259062,90.0,-1.0,0.315027,25.0,2021-08-07 09:43:42
12077,-3.930859,-38.723911,Parado,9.773972,90.0,-1.0,0.352089,25.0,2021-08-07 09:44:35
12078,-3.930859,-38.723911,Parado,9.773972,90.0,-1.0,0.352089,25.0,2021-08-07 09:44:35
12079,-3.930871,-38.723911,Parado,9.498642,90.0,-1.0,0.28826,25.0,2021-08-07 09:44:47
12080,-3.930864,-38.723900,Parado,9.601419,90.0,-1.0,0.665057,25.0,2021-08-07 09:45:08
12081,-3.930850,-38.723938,Parado,9.622510,90.0,-1.0,0.086478,25.0,2021-08-07 09:45:34
12082,-3.930857,-38.723934,Parado,9.585643,90.0,-1.0,0.216195,25.0,2021-08-07 09:45:44
12083,-3.930859,-38.723930,Parado,9.734633,90.0,-1.0,0.263552,25.0,2021-08-07 09:45:49
12084,-3.930867,-38.723938,Parado,9.059414,90.0,-1.0,0.080301,25.0,2021-08-07 09:46:10
12085,-3.930871,-38.723942,Parado,9.817356,90.0,-1.0,0.743299,25.0,2021-08-07 09:46:21
12086,-3.930864,-38.723946,Parado,9.613474,90.0,-1.0,0.780361,25.0,2021-08-07 09:46:27
12087,-3.930866,-38.723938,Parado,9.803495,90.0,-1.0,0.949199,25.0,2021-08-07 09:46:33
12088,-3.930867,-38.723934,Parado,9.324491,90.0,-1.0,1.09127,25.0,2021-08-07 09:46:05
12089,-3.930857,-38.723885,Parado,9.869678,90.0,-1.0,1.233341,25.0,2021-08-07 09:47:09
12090,-3.930871,-38.723923,Parado,9.787587,90.0,-1.0,0.397387,25.0,2021-08-07 09:47:40
12091,-3.930864,-38.723919,Parado,10.037030,90.0,-1.0,0.450921,25.0,2021-08-07 09:47:51
12092,-3.930848,-38.723904,Parado,9.742214,90.0,-1.0,0.671234,25.0,2021-08-07 09:47:04
12093,-3.930869,-38.723911,Parado,9.498675,89.0,-1.0,1.169512,25.0,2021-08-07 09:48:34
12094,-3.930795,-38.723930,Movimento,8.627488,90.0,-1.0,5.112497,25.0,2021-08-07 09:48:49
12095,-3.930091,-38.724892,Movimento,4.160184,91.0,-1.0,13.607931,25.0,2021-08-07 09:49:57
12096,-3.910900,-38.756996,Movimento,4.411858,92.0,-1.0,32.688686,25.0,2021-08-07 09:04:13
12097,-3.912168,-38.755478,Movimento,5.755077,92.0,-1.0,33.553463,25.0,2021-08-07 09:04:39
12098,-3.912719,-38.754509,Movimento,4.704173,93.0,-1.0,25.436886,25.0,2021-08-07 09:04:55
12099,-3.930031,-38.725052,Movimento,5.667150,91.0,-1.0,15.638104,25.0,2021-08-07 09:50:02
12100,-3.929480,-38.725864,Movimento,6.337222,90.0,-1.0,16.949688,25.0,2021-08-07 09:50:29
12101,-3.929086,-38.726070,Movimento,3.565395,90.0,-1.0,18.660717,25.0,2021-08-07 09:50:40
12102,-3.928887,-38.726177,Movimento,5.831913,90.0,-1.0,17.447966,25.0,2021-08-07 09:50:45
12103,-3.928791,-38.726273,Movimento,8.227505,91.0,-1.0,15.228364,25.0,2021-08-07 09:50:50
12104,-3.929935,-38.725266,Movimento,5.378646,91.0,-1.0,16.665546,25.0,2021-08-07 09:50:07
12105,-3.928677,-38.726490,Parado,7.364038,90.0,-1.0,3.7062,25.0,2021-08-07 09:51:01
12106,-3.928631,-38.726429,Parado,6.443770,91.0,-1.0,0.450921,25.0,2021-08-07 09:51:32
12107,-3.928633,-38.726437,Parado,6.331053,91.0,-1.0,0.086478,25.0,2021-08-07 09:51:37
12108,-3.928620,-38.726433,Parado,6.214643,90.0,-1.0,0.090596,25.0,2021-08-07 09:51:53
12109,-3.928621,-38.726429,Parado,6.296270,90.0,-1.0,0.096773,25.0,2021-08-07 09:52:19
12110,-3.928625,-38.726433,Parado,6.337890,90.0,-1.0,0.129717,25.0,2021-08-07 09:52:24
