latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
-3.93735,-38.71917,Parado,2.632848,5.0,0.0,0.119422,24,2021-08-06 17:09:50
-3.929849,-38.725521,Movimento,9.45715,84.0,-1.0,7.566825,25,2021-08-06 17:09:51
-3.937349,-38.719166,Parado,2.624224,86.0,0.0,0.255316,24,2021-08-06 17:09:56
-3.937347,-38.71917,Parado,2.720484,86.0,0.0,0.502396,24,2021-08-06 17:10:01
-3.930188,-38.725281,Movimento,9.45715,82.0,-1.0,23.408772,25,2021-08-06 17:10:02
-3.930423,-38.724949,Movimento,9.45715,81.0,-1.0,22.587231,25,2021-08-06 17:10:07
-3.937346,-38.71917,Parado,2.666692,87.0,0.0,0.032944,24,2021-08-06 17:10:09
-3.930496,-38.724655,Movimento,9.45715,82.0,-1.0,25.029203,25,2021-08-06 17:10:12
-3.930496,-38.724655,Movimento,9.45715,82.0,-1.0,25.029203,25,2021-08-06 17:10:12
-3.930573,-38.724281,Movimento,9.45715,84.0,-1.0,22.881666,25,2021-08-06 17:10:18
-3.937338,-38.719166,Parado,2.728056,5.0,0.0,0.273847,24,2021-08-06 17:10:20
-3.937334,-38.719166,Parado,2.74375,86.0,0.0,0.485924,24,2021-08-06 17:10:26
-3.930757,-38.723915,Movimento,9.45715,85.0,-1.0,13.171423,25,2021-08-06 17:10:29
-3.937328,-38.719162,Parado,2.693566,89.0,0.0,0.403564,24,2021-08-06 17:10:36
-3.930985,-38.723919,Parado,9.45715,83.0,-1.0,4.414496,25,2021-08-06 17:10:39
-3.937335,-38.719158,Parado,2.566471,5.0,0.0,0.366502,24,2021-08-06 17:10:50
-3.930928,-38.723862,Parado,9.45715,81.0,-1.0,2.783768,25,2021-08-06 17:10:50
-3.930932,-38.723873,Parado,9.45715,81.0,-1.0,2.217543,25,2021-08-06 17:10:55
-3.937338,-38.719158,Parado,2.577631,88.0,0.0,0.683588,24,2021-08-06 17:10:56
-3.93734,-38.719158,Parado,2.71619,5.0,0.0,0.965671,24,2021-08-06 17:11:01
-3.93097,-38.723904,Parado,9.45715,80.0,-1.0,0.862721,25,2021-08-06 17:11:05
-3.937334,-38.719154,Parado,2.730331,87.0,0.0,0.240903,24,2021-08-06 17:11:15
-3.931003,-38.723946,Parado,9.45715,81.0,-1.0,0.562107,25,2021-08-06 17:11:16
-3.937334,-38.719151,Parado,2.567877,86.0,0.0,0.315027,24,2021-08-06 17:11:20
-3.931005,-38.723946,Parado,9.45715,81.0,-1.0,0.354148,25,2021-08-06 17:11:26
-3.937337,-38.719143,Parado,2.712004,89.0,0.0,0.354148,24,2021-08-06 17:11:26
-3.931011,-38.723938,Parado,9.45715,81.0,-1.0,1.190102,25,2021-08-06 17:11:31
-3.937338,-38.719143,Parado,2.580313,88.0,0.0,0.284142,24,2021-08-06 17:11:31
-3.937337,-38.719139,Parado,2.668329,86.0,0.0,0.28826,24,2021-08-06 17:11:34
-3.931031,-38.723961,Parado,9.45715,81.0,-1.0,2.497567,25,2021-08-06 17:11:36
-3.93103,-38.723938,Parado,9.45715,82.0,-1.0,0.842131,25,2021-08-06 17:11:47
-3.931031,-38.723938,Parado,9.45715,82.0,-1.0,1.622492,25,2021-08-06 17:11:52
-3.937347,-38.719135,Parado,2.649287,87.0,0.0,0.531222,24,2021-08-06 17:11:56
-3.937345,-38.719135,Parado,2.573951,89.0,0.0,0.395328,24,2021-08-06 17:11:59
-3.931033,-38.723961,Parado,9.45715,81.0,-1.0,0.747417,25,2021-08-06 17:12:03
-3.937345,-38.719143,Parado,2.757414,87.0,0.0,0.743299,24,2021-08-06 17:12:05
-3.931027,-38.723957,Parado,9.45715,81.0,-1.0,0.551812,25,2021-08-06 17:12:08
-3.930991,-38.723919,Parado,9.45715,81.0,-1.0,1.890162,25,2021-08-06 17:12:13
-3.931003,-38.723934,Parado,9.45715,82.0,-1.0,0.315027,25,2021-08-06 17:12:18
-3.931,-38.723927,Parado,9.45715,82.0,-1.0,1.146863,25,2021-08-06 17:12:23
-3.937347,-38.719109,Parado,2.563308,88.0,0.0,0.80301,24,2021-08-06 17:12:24
-3.93101,-38.723961,Parado,9.45715,83.0,-1.0,1.264226,25,2021-08-06 17:12:29
-3.93734,-38.719093,Parado,2.684569,88.0,0.0,0.43239,24,2021-08-06 17:12:30
-3.93095,-38.723911,Parado,9.45715,82.0,-1.0,4.63275,25,2021-08-06 17:12:34
-3.930879,-38.723888,Movimento,9.45715,82.0,-1.0,5.176326,25,2021-08-06 17:12:39
-3.93733,-38.719082,Parado,2.695159,86.0,0.0,0.382974,24,2021-08-06 17:12:41
-3.930811,-38.723835,Movimento,9.45715,82.0,-1.0,6.419962,25,2021-08-06 17:12:44
-3.937337,-38.71909,Parado,2.690276,89.0,0.0,0.63829,24,2021-08-06 17:12:46
-3.937328,-38.71909,Parado,2.524956,89.0,0.0,0.47357,24,2021-08-06 17:12:49
-3.93063,-38.723919,Movimento,9.45715,82.0,-1.0,9.335505,25,2021-08-06 17:12:55
-3.937332,-38.719101,Parado,2.607015,88.0,0.0,1.099506,24,2021-08-06 17:12:55
-3.930567,-38.724018,Movimento,9.45715,81.0,-1.0,8.695157,25,2021-08-06 17:13:00
-3.937332,-38.719097,Parado,2.670451,5.0,0.0,0.236785,24,2021-08-06 17:13:00
-3.937351,-38.719101,Parado,2.703637,87.0,0.0,1.334232,24,2021-08-06 17:13:06
-3.930245,-38.724464,Movimento,9.45715,81.0,-1.0,22.331913,25,2021-08-06 17:13:10
-3.930245,-38.724464,Movimento,9.45715,81.0,-1.0,22.331913,25,2021-08-06 17:13:10
-3.937353,-38.719082,Parado,2.596261,5.0,0.0,0.704178,24,2021-08-06 17:13:17
-3.937353,-38.719082,Parado,2.755878,87.0,0.0,0.294437,24,2021-08-06 17:13:19
-3.929983,-38.725288,Movimento,9.45715,81.0,-1.0,33.674946,25,2021-08-06 17:13:21
-3.937363,-38.719078,Parado,2.598409,89.0,0.0,1.536014,24,2021-08-06 17:13:25
-3.929588,-38.725815,Movimento,9.45715,80.0,-1.0,29.083376,25,2021-08-06 17:13:32
-3.937368,-38.719101,Parado,2.779835,87.0,0.0,1.79133,24,2021-08-06 17:13:39
-3.929018,-38.72617,Movimento,9.45715,81.0,-1.0,22.515165,25,2021-08-06 17:13:42
-3.937371,-38.719109,Parado,2.678628,88.0,0.0,0.298555,24,2021-08-06 17:13:45
-3.928924,-38.726353,Movimento,9.45715,81.0,-1.0,20.643534,25,2021-08-06 17:13:47
-3.937367,-38.719112,Parado,2.627879,88.0,0.0,0.461216,24,2021-08-06 17:13:51
-3.928639,-38.726662,Movimento,9.45715,81.0,-1.0,28.912477,25,2021-08-06 17:13:53
-3.937371,-38.71912,Parado,2.615392,87.0,0.0,1.40012,24,2021-08-06 17:13:56
-3.928447,-38.726913,Movimento,9.45715,81.0,-1.0,33.25285,25,2021-08-06 17:13:58
-3.937365,-38.71912,Parado,2.650624,86.0,0.0,0.199723,24,2021-08-06 17:14:01
-3.928104,-38.727188,Movimento,9.45715,80.0,-1.0,31.62624,25,2021-08-06 17:14:03
-3.937368,-38.719131,Parado,2.646513,5.0,0.0,1.618374,24,2021-08-06 17:14:07
-3.927814,-38.727394,Movimento,9.45715,80.0,-1.0,31.599474,25,2021-08-06 17:14:08
-3.92754,-38.727665,Movimento,9.45715,80.0,-1.0,25.747795,25,2021-08-06 17:14:13
-3.937362,-38.719139,Parado,2.591121,86.0,0.0,0.883311,24,2021-08-06 17:14:15
-3.927353,-38.727821,Movimento,9.45715,81.0,-1.0,25.935163,25,2021-08-06 17:14:19
-3.937365,-38.719143,Parado,2.605865,88.0,0.0,1.190102,24,2021-08-06 17:14:20
-3.927031,-38.72805,Movimento,9.45715,80.0,-1.0,34.706505,25,2021-08-06 17:14:24
-3.926233,-38.728428,Movimento,9.45715,81.0,-1.0,35.624817,25,2021-08-06 17:14:34
-3.937356,-38.719158,Parado,2.673108,88.0,0.0,0.527104,24,2021-08-06 17:14:40
-3.926092,-38.728436,Movimento,9.45715,80.0,-1.0,10.601791,25,2021-08-06 17:14:40
-3.926149,-38.728436,Parado,9.45715,80.0,-1.0,0.415918,25,2021-08-06 17:14:45
-3.937342,-38.719166,Parado,2.604494,88.0,0.0,0.156484,24,2021-08-06 17:14:45
-3.937339,-38.719158,Parado,2.76182,86.0,0.0,0.562107,24,2021-08-06 17:14:56
-3.926184,-38.728428,Parado,9.45715,80.0,-1.0,0.111186,25,2021-08-06 17:15:00
-3.937356,-38.719158,Parado,2.805037,87.0,0.0,0.973907,24,2021-08-06 17:15:02
-3.926182,-38.728432,Parado,9.45715,81.0,-1.0,4.729523,25,2021-08-06 17:15:06
-3.92614,-38.728447,Movimento,9.45715,82.0,-1.0,7.832436,25,2021-08-06 17:15:11
-3.937356,-38.719162,Parado,2.617838,88.0,0.0,0.366502,24,2021-08-06 17:15:15
-3.937349,-38.719162,Parado,2.658744,86.0,0.0,0.49416,24,2021-08-06 17:15:21
-3.92588,-38.728695,Movimento,9.45715,81.0,-1.0,18.152143,25,2021-08-06 17:15:21
-3.937343,-38.719143,Parado,2.685539,88.0,0.0,0.354148,24,2021-08-06 17:15:32
-3.925592,-38.728935,Movimento,9.45715,81.0,-1.0,16.198153,25,2021-08-06 17:15:32
-3.937345,-38.719139,Parado,2.640477,87.0,0.0,0.84419,24,2021-08-06 17:15:37
-3.937346,-38.719139,Parado,2.647013,88.0,0.0,0.601228,24,2021-08-06 17:15:40
-3.925551,-38.729271,Movimento,9.45715,81.0,-1.0,7.338276,25,2021-08-06 17:15:42
-3.937356,-38.719154,Parado,2.636646,86.0,0.0,0.883311,24,2021-08-06 17:15:51
-3.925384,-38.729595,Movimento,9.45715,80.0,-1.0,20.705303,25,2021-08-06 17:15:52
-3.937363,-38.719162,Parado,2.744308,86.0,0.0,0.364443,24,2021-08-06 17:15:57
-3.925171,-38.729904,Movimento,9.45715,81.0,-1.0,24.139715,25,2021-08-06 17:15:58
-3.924991,-38.73011,Movimento,9.45715,80.0,-1.0,18.28392,25,2021-08-06 17:16:03
-3.924952,-38.730362,Movimento,9.45715,80.0,-1.0,15.248954,25,2021-08-06 17:16:08
-3.937351,-38.71917,Parado,2.72251,86.0,0.0,0.275906,24,2021-08-06 17:16:10
-3.924913,-38.73053,Movimento,9.45715,81.0,-1.0,17.765053,25,2021-08-06 17:16:13
-3.937348,-38.719162,Parado,2.694078,87.0,0.0,0.553871,24,2021-08-06 17:16:16
-3.924846,-38.730759,Movimento,9.45715,81.0,-1.0,14.602428,25,2021-08-06 17:16:18
-3.924839,-38.730923,Movimento,9.45715,80.0,-1.0,13.865307,25,2021-08-06 17:16:24
-3.937345,-38.719158,Parado,2.609795,89.0,0.0,0.522986,24,2021-08-06 17:16:27
-3.937341,-38.719162,Parado,2.62847,89.0,0.0,0.152366,24,2021-08-06 17:16:32
-3.924665,-38.731289,Movimento,9.45715,80.0,-1.0,19.247532,25,2021-08-06 17:16:34
-3.937339,-38.719162,Parado,2.705576,87.0,0.0,0.214136,24,2021-08-06 17:16:40
-3.924301,-38.731628,Movimento,9.45715,80.0,-1.0,21.775984,25,2021-08-06 17:16:44
-3.924301,-38.731628,Movimento,9.45715,80.0,-1.0,21.775984,25,2021-08-06 17:16:44
-3.937338,-38.719158,Parado,2.642324,87.0,0.0,0.220313,24,2021-08-06 17:16:46
-3.937336,-38.719158,Parado,2.660647,89.0,0.0,0.315027,24,2021-08-06 17:16:51
-3.923998,-38.732136,Movimento,9.45715,80.0,-1.0,26.367554,25,2021-08-06 17:16:55
-3.923764,-38.732304,Movimento,9.45715,80.0,-1.0,30.65645,25,2021-08-06 17:17:01
-3.923267,-38.732822,Movimento,9.45715,79.0,-1.0,26.54051,25,2021-08-06 17:17:11
-3.922952,-38.732594,Movimento,9.45715,79.0,-1.0,16.107557,25,2021-08-06 17:17:16
-3.93734,-38.719162,Parado,2.659766,5.0,0.0,0.162661,24,2021-08-06 17:17:16
-3.922794,-38.732689,Movimento,9.45715,79.0,-1.0,7.657421,25,2021-08-06 17:17:27
-3.922912,-38.732811,Movimento,9.45715,79.0,-1.0,13.340261,25,2021-08-06 17:17:32
-3.937335,-38.719158,Parado,2.666086,89.0,0.0,0.057652,24,2021-08-06 17:17:35
-3.923101,-38.7328,Movimento,9.45715,79.0,-1.0,15.485739,25,2021-08-06 17:17:37
-3.937334,-38.71917,Parado,2.60757,89.0,0.0,0.578579,24,2021-08-06 17:17:40
-3.937341,-38.719181,Parado,2.654087,87.0,0.0,0.385033,24,2021-08-06 17:17:51
-3.937343,-38.719189,Parado,2.637332,89.0,0.0,0.203841,24,2021-08-06 17:17:57
-3.937341,-38.719185,Parado,2.664263,86.0,0.0,1.107742,24,2021-08-06 17:18:00
-3.937335,-38.719177,Parado,2.720488,89.0,0.0,1.284816,24,2021-08-06 17:18:06
-3.937325,-38.719162,Parado,2.589597,87.0,0.0,1.0295,24,2021-08-06 17:18:19
-3.937324,-38.719162,Parado,2.726635,5.0,0.0,0.131776,24,2021-08-06 17:18:25
-3.922766,-38.734215,Movimento,9.45715,79.0,-1.0,9.061659,25,2021-08-06 17:18:29
-3.937324,-38.719154,Parado,2.588791,88.0,0.0,0.753594,24,2021-08-06 17:18:31
-3.922559,-38.733459,Movimento,9.45715,79.0,-1.0,8.499552,25,2021-08-06 17:18:34
-3.937327,-38.719151,Parado,2.623484,88.0,0.0,0.142071,24,2021-08-06 17:18:42
-3.922489,-38.733116,Parado,9.45715,80.0,-1.0,1.11186,25,2021-08-06 17:18:45
-3.93733,-38.719151,Parado,2.614954,89.0,0.0,0.382974,24,2021-08-06 17:18:47
-3.937329,-38.719143,Parado,2.636617,87.0,0.0,0.660939,24,2021-08-06 17:18:50
-3.922382,-38.733128,Parado,9.45715,80.0,-1.0,4.093292,25,2021-08-06 17:18:55
-3.922382,-38.733128,Parado,9.45715,80.0,-1.0,4.093292,25,2021-08-06 17:18:55
-3.922185,-38.733315,Movimento,9.45715,80.0,-1.0,7.150907,25,2021-08-06 17:19:06
-3.937326,-38.719135,Parado,2.67618,89.0,0.0,0.203841,24,2021-08-06 17:19:10
-3.922141,-38.733482,Movimento,9.45715,80.0,-1.0,7.910678,25,2021-08-06 17:19:12
-3.937329,-38.719151,Parado,2.592581,86.0,0.0,0.39121,24,2021-08-06 17:19:12
-3.937332,-38.719151,Parado,2.593415,5.0,0.0,0.282083,24,2021-08-06 17:19:15
-3.921955,-38.733334,Movimento,9.45715,79.0,-1.0,7.791256,25,2021-08-06 17:19:17
-3.921878,-38.733356,Movimento,9.45715,79.0,-1.0,7.912737,25,2021-08-06 17:19:22
-3.92178,-38.733467,Movimento,9.45715,79.0,-1.0,12.872868,25,2021-08-06 17:19:27
-3.937356,-38.719173,Parado,2.611171,86.0,0.0,0.735063,24,2021-08-06 17:19:29
-3.921762,-38.733574,Movimento,9.45715,79.0,-1.0,10.593554,25,2021-08-06 17:19:32
-3.937361,-38.719181,Parado,2.72798,5.0,0.0,0.238844,24,2021-08-06 17:19:35
-3.937363,-38.719166,Parado,2.737811,87.0,0.0,0.994497,24,2021-08-06 17:19:46
-3.937358,-38.719158,Parado,2.569354,88.0,0.0,0.778302,24,2021-08-06 17:19:52
-3.937343,-38.719128,Parado,2.699018,89.0,0.0,0.784479,24,2021-08-06 17:20:00
-3.937339,-38.719124,Parado,2.664836,87.0,0.0,0.417977,24,2021-08-06 17:20:05
-3.937331,-38.719116,Parado,2.773117,86.0,0.0,0.401505,24,2021-08-06 17:20:19
-3.937328,-38.719112,Parado,2.750546,87.0,0.0,0.343853,24,2021-08-06 17:20:25
-3.937326,-38.719109,Parado,2.687172,89.0,0.0,0.395328,24,2021-08-06 17:20:36
-3.937325,-38.719109,Parado,2.746593,89.0,0.0,0.389151,24,2021-08-06 17:20:42
-3.937327,-38.719112,Parado,2.715199,89.0,0.0,0.282083,24,2021-08-06 17:20:50
-3.937326,-38.719116,Parado,2.7592,88.0,0.0,0.39121,24,2021-08-06 17:20:55
-3.937331,-38.719135,Parado,2.685796,88.0,0.0,0.117363,24,2021-08-06 17:21:26
-3.937332,-38.719131,Parado,2.736042,86.0,0.0,0.675352,24,2021-08-06 17:21:31
-3.92105,-38.734879,Movimento,9.45715,80.0,-1.0,5.43576,25,2021-08-06 17:21:38
-3.921002,-38.734779,Parado,9.45715,80.0,-1.0,0.621818,25,2021-08-06 17:21:43
-3.920955,-38.73481,Parado,9.45715,80.0,-1.0,3.714436,25,2021-08-06 17:21:48
-3.93734,-38.719116,Parado,2.571303,86.0,0.0,2.794063,24,2021-08-06 17:21:50
-3.937336,-38.719109,Parado,2.680253,89.0,0.0,1.056267,24,2021-08-06 17:21:56
-3.920687,-38.73452,Movimento,9.45715,79.0,-1.0,14.37182,25,2021-08-06 17:21:59
-3.937328,-38.719109,Parado,2.545623,89.0,0.0,0.819482,24,2021-08-06 17:22:02
-3.920539,-38.734318,Movimento,9.45715,78.0,-1.0,17.149412,25,2021-08-06 17:22:04
-3.920331,-38.734337,Movimento,9.45715,78.0,-1.0,15.370436,25,2021-08-06 17:22:09
-3.919975,-38.73431,Movimento,9.45715,78.0,-1.0,19.863174,25,2021-08-06 17:22:14
-3.937327,-38.719162,Parado,2.531026,17.0,0.0,0.592992,24,2021-08-06 17:22:21
-3.919429,-38.734421,Movimento,9.45715,80.0,-1.0,16.704666,25,2021-08-06 17:22:25
-3.919249,-38.734367,Movimento,9.45715,79.0,-1.0,16.480236,25,2021-08-06 17:22:30
-3.937321,-38.719177,Parado,2.866875,18.0,0.0,1.717206,24,2021-08-06 17:22:32
-3.937319,-38.719177,Parado,2.763551,15.0,0.0,1.498952,24,2021-08-06 17:22:35
-3.918885,-38.734474,Movimento,9.45715,78.0,-1.0,13.679996,25,2021-08-06 17:22:40
-3.937318,-38.719189,Parado,2.639418,19.0,0.0,0.32944,24,2021-08-06 17:22:41
-3.937329,-38.7192,Parado,2.989775,21.0,0.0,0.508573,24,2021-08-06 17:22:46
-3.918598,-38.734428,Movimento,9.45715,78.0,-1.0,9.963502,25,2021-08-06 17:22:51
-3.937332,-38.719212,Parado,1.922453,22.0,0.0,0.901842,24,2021-08-06 17:22:52
-3.918499,-38.734375,Movimento,9.45715,77.0,-1.0,10.146752,25,2021-08-06 17:22:56
-3.937337,-38.719193,Parado,3.609766,23.0,0.0,0.539458,24,2021-08-06 17:22:57
-3.937352,-38.71917,Parado,1.359821,24.0,0.0,2.42962,24,2021-08-06 17:23:00
-3.937355,-38.719158,Parado,2.2421,17.0,0.0,0.599169,24,2021-08-06 17:23:06
-3.918213,-38.734386,Movimento,9.45715,78.0,-1.0,10.379418,25,2021-08-06 17:23:06
-3.937361,-38.719154,Parado,2.323336,23.0,0.0,0.067947,24,2021-08-06 17:23:11
-3.93736,-38.719151,Parado,2.183975,28.0,0.0,0.230608,24,2021-08-06 17:23:17
-3.917881,-38.734287,Movimento,9.45715,77.0,-1.0,15.080115,25,2021-08-06 17:23:17
-3.917696,-38.734291,Movimento,9.45715,78.0,-1.0,17.104113,25,2021-08-06 17:23:22
-3.937358,-38.719143,Parado,2.692409,26.0,0.0,0.354148,24,2021-08-06 17:23:25
-3.937393,-38.719151,Parado,2.04973,26.0,0.0,2.493449,24,2021-08-06 17:23:31
-3.917534,-38.734482,Parado,9.45715,77.0,-1.0,3.123503,25,2021-08-06 17:23:32
-3.937386,-38.719124,Parado,2.421426,25.0,0.0,0.908019,24,2021-08-06 17:23:37
-3.93739,-38.719128,Parado,4.635159,23.0,0.0,0.347971,24,2021-08-06 17:23:47
-3.917523,-38.734451,Parado,9.45715,77.0,-1.0,0.399446,25,2021-08-06 17:23:48
-3.93739,-38.71912,Parado,1.131097,21.0,0.0,1.118037,24,2021-08-06 17:23:50
-3.917526,-38.734489,Parado,9.45715,78.0,-1.0,0.901842,25,2021-08-06 17:23:53
-3.917539,-38.734493,Parado,9.45715,78.0,-1.0,0.940963,25,2021-08-06 17:23:59
-3.93742,-38.719185,Parado,0.819239,19.0,0.0,2.176363,24,2021-08-06 17:24:01
-3.937415,-38.719173,Parado,1.03848,20.0,0.0,0.879193,24,2021-08-06 17:24:07
-3.917512,-38.734463,Parado,9.45715,78.0,-1.0,0.891547,25,2021-08-06 17:24:09
-3.937413,-38.719173,Parado,0.695868,20.0,0.0,0.508573,24,2021-08-06 17:24:10
-3.917557,-38.734436,Parado,9.45715,78.0,-1.0,2.950547,25,2021-08-06 17:24:19
-3.917538,-38.73444,Parado,9.45715,78.0,-1.0,0.963612,25,2021-08-06 17:24:25
-3.917454,-38.73455,Movimento,9.45715,78.0,-1.0,8.746633,25,2021-08-06 17:24:30
-3.917328,-38.734486,Movimento,9.45715,78.0,-1.0,10.671797,25,2021-08-06 17:24:35
-3.937398,-38.719151,Parado,0.570038,16.0,0.0,0.827718,24,2021-08-06 17:24:37
-3.917076,-38.734421,Movimento,9.45715,78.0,-1.0,18.946917,25,2021-08-06 17:24:40
-3.937389,-38.71917,Parado,0.796381,16.0,0.0,2.001348,24,2021-08-06 17:24:40
-3.916873,-38.734383,Movimento,9.45715,78.0,-1.0,21.176815,25,2021-08-06 17:24:45
-3.916623,-38.734371,Movimento,9.45715,78.0,-1.0,16.6779,25,2021-08-06 17:24:51
-3.937379,-38.719162,Parado,0.631958,17.0,0.0,0.595051,24,2021-08-06 17:24:51
-3.91648,-38.73444,Movimento,9.45715,84.0,-1.0,12.743152,25,2021-08-06 17:24:56
-3.937382,-38.71917,Parado,-0.800645,18.0,0.0,0.969789,24,2021-08-06 17:24:57
-3.937382,-38.719166,Parado,-0.74086,17.0,0.0,0.574461,24,2021-08-06 17:25:00
-3.916235,-38.734577,Movimento,9.45715,91.0,-1.0,9.294326,25,2021-08-06 17:25:07
-3.937381,-38.71917,Parado,0.696469,16.0,0.0,0.553871,24,2021-08-06 17:25:16
-3.916083,-38.734608,Movimento,9.45715,92.0,-1.0,6.541443,25,2021-08-06 17:25:17
-3.93739,-38.719166,Parado,0.660496,16.0,0.0,0.345912,24,2021-08-06 17:25:22
-3.916054,-38.734707,Movimento,9.45715,90.0,-1.0,13.533807,25,2021-08-06 17:25:22
-3.916103,-38.735008,Movimento,9.45715,88.0,-1.0,24.553576,25,2021-08-06 17:25:27
-3.916175,-38.735306,Movimento,9.45715,88.0,-1.0,27.810913,25,2021-08-06 17:25:33
-3.937403,-38.719162,Parado,0.474059,15.0,0.0,0.796833,24,2021-08-06 17:25:36
-3.916284,-38.735535,Movimento,9.45715,87.0,-1.0,22.19602,25,2021-08-06 17:25:38
-3.937411,-38.719185,Parado,0.517797,11.0,0.0,0.459157,24,2021-08-06 17:25:47
-3.916444,-38.736031,Movimento,9.45715,88.0,-1.0,23.919403,25,2021-08-06 17:25:48
-3.937408,-38.719173,Parado,0.488743,8.0,0.0,0.362384,24,2021-08-06 17:25:52
-3.916545,-38.736263,Movimento,9.45715,89.0,-1.0,18.73484,25,2021-08-06 17:25:53
-3.91659,-38.736431,Movimento,9.45715,88.0,-1.0,14.814506,25,2021-08-06 17:25:59
-3.916647,-38.736614,Movimento,9.45715,88.0,-1.0,14.686847,25,2021-08-06 17:26:04
-3.916488,-38.736938,Movimento,9.45715,89.0,-1.0,15.378671,25,2021-08-06 17:26:14
-3.937402,-38.719193,Parado,0.637794,6.0,0.0,0.765948,24,2021-08-06 17:26:17
-3.916302,-38.736935,Movimento,9.45715,90.0,-1.0,17.983307,25,2021-08-06 17:26:19
-3.937396,-38.719185,Parado,0.476911,5.0,0.0,2.056941,24,2021-08-06 17:26:22
-3.916167,-38.73674,Movimento,9.45715,87.0,-1.0,21.996296,25,2021-08-06 17:26:25
-3.937396,-38.719173,Parado,0.55094,88.0,0.0,3.378819,24,2021-08-06 17:26:25
-3.915852,-38.736538,Movimento,9.45715,84.0,-1.0,29.867853,25,2021-08-06 17:26:30
-3.937393,-38.719158,Parado,0.503043,89.0,0.0,1.597784,24,2021-08-06 17:26:31
-3.915618,-38.736469,Movimento,9.45715,84.0,-1.0,26.342846,25,2021-08-06 17:26:35
-3.915275,-38.736397,Movimento,9.45715,86.0,-1.0,25.010674,25,2021-08-06 17:26:40
-3.937382,-38.71917,Parado,0.56292,88.0,0.0,0.702119,24,2021-08-06 17:26:42
-3.937378,-38.719162,Parado,0.684189,5.0,0.0,1.418651,24,2021-08-06 17:26:47
-3.914877,-38.736317,Movimento,9.45715,88.0,-1.0,21.312708,25,2021-08-06 17:26:51
-3.914606,-38.736511,Movimento,9.45715,85.0,-1.0,20.746485,25,2021-08-06 17:26:56
-3.914606,-38.736511,Movimento,9.45715,85.0,-1.0,20.746485,25,2021-08-06 17:26:56
-3.914259,-38.737125,Movimento,9.45715,85.0,-1.0,20.470579,25,2021-08-06 17:27:12
-3.937393,-38.719177,Parado,0.557171,89.0,0.0,0.053534,24,2021-08-06 17:27:17
-3.914142,-38.737415,Movimento,9.45715,83.0,-1.0,20.680595,25,2021-08-06 17:27:17
-3.937395,-38.719185,Parado,0.613188,87.0,0.0,0.094714,24,2021-08-06 17:27:20
-3.914026,-38.737541,Movimento,9.45715,82.0,-1.0,20.913261,25,2021-08-06 17:27:22
-3.913848,-38.73782,Movimento,9.45715,81.0,-1.0,27.71208,25,2021-08-06 17:27:27
-3.937387,-38.719173,Parado,0.449684,89.0,0.0,0.440626,24,2021-08-06 17:27:31
-3.937372,-38.719162,Parado,0.69558,5.0,0.0,2.054882,24,2021-08-06 17:27:37
-3.937371,-38.719158,Parado,0.530877,5.0,0.0,1.505129,24,2021-08-06 17:27:40
-3.913276,-38.738819,Movimento,9.45715,82.0,-1.0,30.088167,25,2021-08-06 17:27:43
-3.937364,-38.719131,Parado,0.732497,89.0,0.0,1.571017,24,2021-08-06 17:27:46
-3.913147,-38.739059,Movimento,9.45715,83.0,-1.0,30.005806,25,2021-08-06 17:27:48
-3.937364,-38.719131,Parado,0.504045,87.0,0.0,0.253257,24,2021-08-06 17:27:52
-3.912962,-38.739334,Movimento,9.45715,84.0,-1.0,24.145893,25,2021-08-06 17:27:53
-3.937357,-38.719116,Parado,0.655395,86.0,0.0,0.51475,24,2021-08-06 17:27:57
-3.912901,-38.739624,Movimento,9.45715,85.0,-1.0,25.92281,25,2021-08-06 17:27:59
-3.913,-38.740314,Movimento,9.45715,85.0,-1.0,32.019508,25,2021-08-06 17:28:09
-3.937373,-38.719128,Parado,0.570753,88.0,0.0,1.031559,24,2021-08-06 17:28:11
-3.913052,-38.740662,Movimento,9.45715,87.0,-1.0,29.641363,25,2021-08-06 17:28:14
-3.937368,-38.719135,Parado,0.603984,88.0,0.0,0.127658,24,2021-08-06 17:28:22
-3.937369,-38.719131,Parado,0.475269,89.0,0.0,0.366502,24,2021-08-06 17:28:27
-3.937369,-38.719135,Parado,0.589891,86.0,0.0,0.72065,24,2021-08-06 17:28:30
-3.913526,-38.741478,Movimento,9.45715,90.0,-1.0,28.307133,25,2021-08-06 17:28:30
-3.913664,-38.74202,Movimento,9.45715,88.0,-1.0,33.380508,25,2021-08-06 17:28:40
-3.937377,-38.719143,Parado,0.653307,87.0,0.0,0.183251,24,2021-08-06 17:28:47
-3.913766,-38.742867,Movimento,9.45715,87.0,-1.0,38.604191,25,2021-08-06 17:28:51
-3.937381,-38.719143,Parado,0.49755,89.0,0.0,0.382974,24,2021-08-06 17:28:52
-3.937382,-38.719143,Parado,0.628115,5.0,0.0,0.39121,24,2021-08-06 17:28:55
-3.91382,-38.743183,Movimento,9.45715,87.0,-1.0,34.642677,25,2021-08-06 17:28:56
-3.937383,-38.719131,Parado,0.654143,87.0,0.0,0.980084,24,2021-08-06 17:29:01
-3.937384,-38.719124,Parado,0.598155,87.0,0.0,0.380915,24,2021-08-06 17:29:06
-3.914001,-38.74371,Movimento,9.45715,87.0,-1.0,24.248844,25,2021-08-06 17:29:06
