,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
7585,-3.935973,-38.720821,Parado,-4.619023,60.0,-1.0,0.310909,25.0,2021-08-06 12:24:52
7586,-3.935976,-38.720814,Parado,-4.646121,60.0,-1.0,0.207959,25.0,2021-08-06 12:24:58
7593,-3.935974,-38.720818,Parado,-4.61843,66.0,-1.0,0.335617,25.0,2021-08-06 12:25:03
7597,-3.935975,-38.720821,Parado,-4.673567,78.0,-1.0,0.520927,25.0,2021-08-06 12:25:08
7588,-3.935975,-38.720825,Parado,-4.532323,64.0,-1.0,0.53534,25.0,2021-08-06 12:25:13
7589,-3.935977,-38.720825,Parado,-4.498863,66.0,-1.0,0.502396,25.0,2021-08-06 12:25:18
7590,-3.935977,-38.720833,Parado,-4.519692,54.0,-1.0,0.119422,25.0,2021-08-06 12:25:24
7591,-3.935978,-38.720829,Parado,-4.621439,68.0,-1.0,0.166779,25.0,2021-08-06 12:25:29
7592,-3.93598,-38.720825,Parado,-4.51564,54.0,-1.0,0.387092,25.0,2021-08-06 12:25:34
7594,-3.935989,-38.720818,Parado,-4.585881,60.0,-1.0,0.090596,25.0,2021-08-06 12:25:44
7595,-3.935996,-38.720806,Parado,-4.408582,66.0,-1.0,0.265611,25.0,2021-08-06 12:25:50
7596,-3.935994,-38.720806,Parado,-4.434099,62.0,-1.0,0.317086,25.0,2021-08-06 12:25:55
7598,-3.935988,-38.720814,Parado,-4.4059,66.0,-1.0,1.078916,25.0,2021-08-06 12:26:00
7609,-3.935989,-38.720814,Parado,-4.548088,70.0,-1.0,0.407682,25.0,2021-08-06 12:26:05
7599,-3.935988,-38.720821,Parado,-4.508869,80.0,-1.0,1.793389,25.0,2021-08-06 12:26:10
7600,-3.935989,-38.720825,Parado,-4.682171,82.0,-1.0,0.362384,25.0,2021-08-06 12:26:16
7601,-3.935993,-38.720825,Parado,-4.581285,74.0,-1.0,0.197664,25.0,2021-08-06 12:26:21
7602,-3.935987,-38.720829,Parado,-4.537222,70.0,-1.0,0.420036,25.0,2021-08-06 12:26:26
7603,-3.935984,-38.720825,Parado,-4.486316,58.0,-1.0,0.457098,25.0,2021-08-06 12:26:31
7604,-3.935973,-38.720837,Parado,-4.375786,70.0,-1.0,1.52366,25.0,2021-08-06 12:26:36
7605,-3.935981,-38.720821,Parado,-4.602597,64.0,-1.0,0.265611,25.0,2021-08-06 12:26:42
7606,-3.93599,-38.72081,Parado,-4.461641,76.0,-1.0,0.251198,25.0,2021-08-06 12:26:47
7607,-3.935994,-38.720802,Parado,-4.610387,80.0,-1.0,0.642408,25.0,2021-08-06 12:26:52
7608,-3.935987,-38.720814,Parado,-4.596354,68.0,-1.0,0.850367,25.0,2021-08-06 12:26:57
7619,-3.935991,-38.72081,Parado,-4.612231,74.0,-1.0,0.870957,25.0,2021-08-06 12:27:02
7610,-3.935999,-38.720806,Parado,-4.536922,68.0,-1.0,0.930668,25.0,2021-08-06 12:27:08
7611,-3.936009,-38.720802,Parado,-4.474367,60.0,-1.0,0.37062,25.0,2021-08-06 12:27:13
7612,-3.936017,-38.720787,Parado,-4.520765,60.0,-1.0,0.286201,25.0,2021-08-06 12:27:18
7613,-3.936021,-38.720791,Parado,-4.513391,66.0,-1.0,0.730945,25.0,2021-08-06 12:27:23
7614,-3.936028,-38.720772,Parado,-4.673837,64.0,-1.0,0.794774,25.0,2021-08-06 12:27:28
7615,-3.936032,-38.720787,Parado,-4.712463,76.0,-1.0,3.382937,25.0,2021-08-06 12:27:34
7616,-3.936031,-38.720791,Parado,-4.671199,80.0,-1.0,1.319819,25.0,2021-08-06 12:27:39
7617,-3.936024,-38.720806,Parado,-4.441018,80.0,-1.0,1.27658,25.0,2021-08-06 12:27:44
7618,-3.936041,-38.720772,Parado,-4.488601,84.0,-1.0,2.046646,25.0,2021-08-06 12:27:49
7620,-3.936052,-38.720741,Parado,-4.470486,76.0,-1.0,2.96496,25.0,2021-08-06 12:27:54
7621,-3.936044,-38.720741,Parado,-4.47173,70.0,-1.0,1.410415,25.0,2021-08-06 12:28:00
7630,-3.936033,-38.720764,Parado,-4.47468,64.0,-1.0,1.820156,25.0,2021-08-06 12:28:05
7622,-3.93603,-38.720776,Parado,-4.54072,70.0,-1.0,0.121481,25.0,2021-08-06 12:28:10
7623,-3.936026,-38.720783,Parado,-4.301333,80.0,-1.0,0.883311,25.0,2021-08-06 12:28:15
7624,-3.93602,-38.720798,Parado,-4.522576,72.0,-1.0,0.098832,25.0,2021-08-06 12:28:20
7625,-3.93602,-38.720798,Parado,-4.522576,72.0,-1.0,0.098832,25.0,2021-08-06 12:28:20
7626,-3.936016,-38.720806,Parado,-4.488854,72.0,-1.0,0.426213,25.0,2021-08-06 12:28:26
7627,-3.936005,-38.720814,Parado,-4.765526,74.0,-1.0,0.232667,25.0,2021-08-06 12:28:31
7628,-3.936002,-38.720821,Parado,61.086834,64.0,-1.0,1.634846,25.0,2021-08-06 12:28:36
